PC1,PC2
5.155087637527629,-1.664584883116745
5.168050043137496,-1.677626999332853
5.184287844997773,-1.683505110115701
5.194856088942696,-1.6627283376991628
5.196332662920158,-1.6476600937102823
5.224651351407777,-1.6701760281100708
5.216205453471241,0.16165774412919737
5.248086797935992,-1.6486793409075506
5.261700401861877,-1.6847518464196707
5.267633604086673,-1.6719141810682134
5.263852854664132,-1.655230236440817
5.311598114821104,-1.6744654810206503
5.3557260997673195,-1.6372427378472416
5.3618788838021105,-1.6343802644251226
5.398848296150693,-1.6700971210488575
5.451606028704402,-1.684528400951032
5.475946719879683,-1.6634925798010947
5.523486757653878,-1.6748301881132748
5.5223214915336785,-0.30336399285535837
5.574732184989953,-1.6825106025886845
5.599263831048885,-1.6672794166154759
5.6255107341509705,-1.6733139452603871
5.656867834202009,-1.6854969708085688
5.6079185883282205,-0.29854468951271923
